rule_type,old_url,new_url,entity_type,entity_id,notes
wp_map,http://mamago.local:3000/events/festival-yarmarka-truzhenikov-seladozhinki-2025,http://mamago.local:3000/minsk/events/festival-yarmarka-truzhenikov-seladozhinki-2025,event,,wp map; 21 clicks; auto
wp_map,http://mamago.local:3000/events/mjuzikl-alye-parusa,http://mamago.local:3000/minsk/events/mjuzikl-alye-parusa,event,,wp map; 21 clicks; auto
wp_map,http://mamago.local:3000/events/vii-mezhdunarodnyj-festival-tekstilnyj-buket,http://mamago.local:3000/minsk/events/vii-mezhdunarodnyj-festival-tekstilnyj-buket,event,,wp map; 21 clicks; auto
wp_map,http://mamago.local:3000/events/masshtabnyj-prazdnik-posvyashhennyj-dnyu-zashhitnika-otechestva-i-vooruzhennyh-sil-respubliki-belarus,http://mamago.local:3000/minsk/events/masshtabnyj-prazdnik-posvyashhennyj-dnyu-zashhitnika-otechestva-i-vooruzhennyh-sil-respubliki-belarus,event,,wp map; 21 clicks; auto
wp_map,http://mamago.local:3000/events/tvorcheskie-art-branchi-v-restorane-venner,http://mamago.local:3000/minsk/events/tvorcheskie-art-branchi-v-restorane-venner,event,,wp map; 21 clicks; auto
wp_map,http://mamago.local:3000/age/16,http://mamago.local:3000/minsk,age,,wp map; 21 clicks; auto
wp_map,http://mamago.local:3000/events/sovremennaja-skazka-shalosti-babajki,http://mamago.local:3000/minsk/events/sovremennaja-skazka-shalosti-babajki,event,,wp map; 21 clicks; auto
wp_map,http://mamago.local:3000/grand-bublik-prosto-ozhivshaja-usadba-gjetsbi-i-otel-grand-budapesht,http://mamago.local:3000/minsk/blog/grand-bublik-prosto-ozhivshaja-usadba-gjetsbi-i-otel-grand-budapesht,article,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/ekskursiya-na-kinostudiyu-belarusfilm,http://mamago.local:3000/minsk/events/ekskursiya-na-kinostudiyu-belarusfilm,event,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/shou-orkestrov,http://mamago.local:3000/minsk/events/shou-orkestrov,event,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/master-klassy-dlya-detej/muzejna-pedagagichnaya-pragrama-gukanne-vyasny-2,http://mamago.local:3000/minsk/events/muzejna-pedagagichnaya-pragrama-gukanne-vyasny-2,event,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/koncert-v-temnote-klassika-roka-dym-nad-vodoj,http://mamago.local:3000/minsk/events/koncert-v-temnote-klassika-roka-dym-nad-vodoj,event,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/exhibitions-and-museums/vystavka-reprodukczij-kartin-dali-i-magritt-igra-s-realnostyu,http://mamago.local:3000/minsk/events/vystavka-reprodukczij-kartin-dali-i-magritt-igra-s-realnostyu,event,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/vechera-muzykalnogo-teatra-peterburgskaya-operetta-v-zamke-radzivillov-operetta-sobaka-na-sene,http://mamago.local:3000/minsk/events/vechera-muzykalnogo-teatra-peterburgskaya-operetta-v-zamke-radzivillov-operetta-sobaka-na-sene,event,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/syrnyj-festival-v-grodno,http://mamago.local:3000/minsk/events/syrnyj-festival-v-grodno,event,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/vystavka-nejrobelarus,http://mamago.local:3000/minsk/events/vystavka-nejrobelarus,event,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/lekcija-degustacija-iz-cikla-gran-tur-bolshoe-vinnoe-puteshestvie,http://mamago.local:3000/minsk/events/lekcija-degustacija-iz-cikla-gran-tur-bolshoe-vinnoe-puteshestvie,event,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/spektakl-millionersha,http://mamago.local:3000/minsk/events/spektakl-millionersha,event,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/konczert-zhivoj-muzyki-v-polnoj-temnote-nastroenie-v-stile-rock,http://mamago.local:3000/minsk/events/konczert-zhivoj-muzyki-v-polnoj-temnote-nastroenie-v-stile-rock,event,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/master-klassy-dlya-detej/maslenicza-v-dome-moskvy,http://mamago.local:3000/minsk/events/maslenicza-v-dome-moskvy,event,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/festival-professij,http://mamago.local:3000/minsk/events/festival-professij,event,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/pesochnica-afisha-na-nedelju-15-21-ijulja,http://mamago.local:3000/minsk/events/pesochnica-afisha-na-nedelju-15-21-ijulja,event,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/vecherinka-ot-j-hardy-boom,http://mamago.local:3000/minsk/events/vecherinka-ot-j-hardy-boom,event,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/master-klassy-dlya-detej/konczert-veselyj-prazdnik-vesny,http://mamago.local:3000/minsk/events/konczert-veselyj-prazdnik-vesny,event,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/master-klassy-dlya-vzroslyh/master-klassy-v-marte,http://mamago.local:3000/minsk/events/master-klassy-v-marte,event,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/breakingnews/vystavka-zagadaj-zhelanie,http://mamago.local:3000/blog/vystavka-zagadaj-zhelanie,breakingnews,,wp map; 20 clicks; auto
wp_map,http://mamago.local:3000/events/vosmoj-respublikanskij-gastrofest,http://mamago.local:3000/minsk/events/vosmoj-respublikanskij-gastrofest,event,,wp map; 19 clicks; auto
wp_map,http://mamago.local:3000/events/novogodnyaya-vystavka-dom-rozhdestva,http://mamago.local:3000/minsk/events/novogodnyaya-vystavka-dom-rozhdestva,event,,wp map; 19 clicks; auto
wp_map,http://mamago.local:3000/detskie-mesta/kafe/kafe-s-detskoy-zonoy,http://mamago.local:3000/minsk,place-category,,wp map; 19 clicks; auto
wp_map,http://mamago.local:3000/events/festival-lyubitelej-retro-motocziklov-kola-chasu,http://mamago.local:3000/minsk/events/festival-lyubitelej-retro-motocziklov-kola-chasu,event,,wp map; 19 clicks; auto
wp_map,http://mamago.local:3000/events/ivan-kupala-v-komplekse-nanosy-otdyh,http://mamago.local:3000/minsk/events/ivan-kupala-v-komplekse-nanosy-otdyh,event,,wp map; 19 clicks; auto
wp_map,http://mamago.local:3000/events/prazdnik-kupalle,http://mamago.local:3000/minsk/events/prazdnik-kupalle,event,,wp map; 19 clicks; auto
wp_map,http://mamago.local:3000/events/spektakl-narniya-tajna-platyanogo-shkafa,http://mamago.local:3000/minsk/events/spektakl-narniya-tajna-platyanogo-shkafa,event,,wp map; 19 clicks; auto
wp_map,http://mamago.local:3000/events/kinoprosmotry-pod-otkrytym-nebom-v-yoga-place-zapad,http://mamago.local:3000/minsk/events/kinoprosmotry-pod-otkrytym-nebom-v-yoga-place-zapad,event,,wp map; 19 clicks; auto
wp_map,http://mamago.local:3000/events/koferencziya-grouing-trendy-2026,http://mamago.local:3000/minsk/events/koferencziya-grouing-trendy-2026,event,,wp map; 19 clicks; auto
wp_map,http://mamago.local:3000/events/detskie-gonki-pershy-rovar,http://mamago.local:3000/minsk/events/detskie-gonki-pershy-rovar,event,,wp map; 19 clicks; auto
wp_map,http://mamago.local:3000/specialists/tarasevich-darja,http://mamago.local:3000/minsk,specialists,,wp map; 19 clicks; auto
wp_map,http://mamago.local:3000/events/master-klass-po-valjaniju-interernogo-panno-iz-shersti-sonja-ili-ryzhik,http://mamago.local:3000/minsk/events/master-klass-po-valjaniju-interernogo-panno-iz-shersti-sonja-ili-ryzhik,event,,wp map; 19 clicks; auto
wp_map,http://mamago.local:3000/novyy-hero-park-na-akademii-nauk-ili-batuty-dlya-malyshey,http://mamago.local:3000/minsk/blog/novyy-hero-park-na-akademii-nauk-ili-batuty-dlya-malyshey,article,,wp map; 18 clicks; auto
wp_map,http://mamago.local:3000/specialists/vezhnovecz-marina-valerevna,http://mamago.local:3000/minsk,specialists,,wp map; 18 clicks; auto
wp_map,http://mamago.local:3000/events/prazdnik-ivevskij-pomidor,http://mamago.local:3000/minsk/events/prazdnik-ivevskij-pomidor,event,,wp map; 18 clicks; auto
wp_map,http://mamago.local:3000/events/mamskij-dom-afisha-na-sentjabr,http://mamago.local:3000/minsk/events/mamskij-dom-afisha-na-sentjabr,event,,wp map; 18 clicks; auto
wp_map,http://mamago.local:3000/events/muzykalnyj-festival-urban-music-festival,http://mamago.local:3000/minsk/events/muzykalnyj-festival-urban-music-festival,event,,wp map; 18 clicks; auto
wp_map,http://mamago.local:3000/events/stand-up-comedy-hall-afisha-na-nedelju-15-21-ijulja,http://mamago.local:3000/minsk/events/stand-up-comedy-hall-afisha-na-nedelju-15-21-ijulja,event,,wp map; 18 clicks; auto
wp_map,http://mamago.local:3000/events/festival-elektronnoj-muzyki-pojma,http://mamago.local:3000/minsk/events/festival-elektronnoj-muzyki-pojma,event,,wp map; 18 clicks; auto
wp_map,http://mamago.local:3000/events/prazdnichnye-novogodnie-predstavlenija-ot-molodezhnogo-teatra-jestrady,http://mamago.local:3000/minsk/events/prazdnichnye-novogodnie-predstavlenija-ot-molodezhnogo-teatra-jestrady,event,,wp map; 18 clicks; auto
wp_map,http://mamago.local:3000/events/detskij-prazdnik-v-zelenoj-gavani,http://mamago.local:3000/minsk/events/detskij-prazdnik-v-zelenoj-gavani,event,,wp map; 18 clicks; auto
wp_map,http://mamago.local:3000/events/konczert-v-temnote-dym-nad-vodoj-2,http://mamago.local:3000/minsk/events/konczert-v-temnote-dym-nad-vodoj-2,event,,wp map; 18 clicks; auto
wp_map,http://mamago.local:3000/events/master-klass-po-risovaniyu-na-vode-dlya-detej-ebru-yarkie-risunki-na-vode,http://mamago.local:3000/minsk/events/master-klass-po-risovaniyu-na-vode-dlya-detej-ebru-yarkie-risunki-na-vode,event,,wp map; 18 clicks; auto
wp_map,http://mamago.local:3000/events/prazdnik-muki-dvaryshchanski-mlynar,http://mamago.local:3000/minsk/events/prazdnik-muki-dvaryshchanski-mlynar,event,,wp map; 18 clicks; auto
wp_map,http://mamago.local:3000/events/vystavochnyj-proekt-vuz-obraz-zmei-v-sovremennom-belorusskom-iskusstve,http://mamago.local:3000/minsk/events/vystavochnyj-proekt-vuz-obraz-zmei-v-sovremennom-belorusskom-iskusstve,event,,wp map; 18 clicks; auto
wp_map,http://mamago.local:3000/events/lekcziya-raskopki-goroda-na-menke-istoriya-rezultaty-issledovaniya-i-konservacziya-nahodok,http://mamago.local:3000/minsk/events/lekcziya-raskopki-goroda-na-menke-istoriya-rezultaty-issledovaniya-i-konservacziya-nahodok,event,,wp map; 18 clicks; auto
wp_map,http://mamago.local:3000/events/otkrytie-personalnoj-vystavki-alekseya-kesselya-sreda-obitaniya,http://mamago.local:3000/minsk/events/otkrytie-personalnoj-vystavki-alekseya-kesselya-sreda-obitaniya,event,,wp map; 18 clicks; auto
wp_map,http://mamago.local:3000/events/predstavlenie-mama,http://mamago.local:3000/minsk/events/predstavlenie-mama,event,,wp map; 18 clicks; auto
wp_map,http://mamago.local:3000/events/samyj-dobryj-begovoj-start-leta,http://mamago.local:3000/minsk/events/samyj-dobryj-begovoj-start-leta,event,,wp map; 18 clicks; auto
wp_map,http://mamago.local:3000/events/muzej-usadba-frantishka-bogushevicha-kushlyany,http://mamago.local:3000/minsk/events/muzej-usadba-frantishka-bogushevicha-kushlyany,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/kamernyj-dramaticheskij-teatr-afisha-na-avgust,http://mamago.local:3000/minsk/events/kamernyj-dramaticheskij-teatr-afisha-na-avgust,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/belfest-vserossijskij-muzykalnyj-festival,http://mamago.local:3000/minsk/events/belfest-vserossijskij-muzykalnyj-festival,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/market/fermerskij-rynok-usyo-svayo,http://mamago.local:3000/minsk/events/fermerskij-rynok-usyo-svayo,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/festival-zhivoj-muzyki-klassika-live,http://mamago.local:3000/minsk/events/festival-zhivoj-muzyki-klassika-live,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/novogodnyaya-yarmarka-v-novoj-borovoj,http://mamago.local:3000/minsk/events/novogodnyaya-yarmarka-v-novoj-borovoj,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/festival-vysokoj-kuhni-culinarie,http://mamago.local:3000/minsk/events/festival-vysokoj-kuhni-culinarie,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/festival-slavjanskoj-mifologii-shljah-cmoka,http://mamago.local:3000/minsk/events/festival-slavjanskoj-mifologii-shljah-cmoka,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/novaya-muzykalnaya-programma-ot-klassiki-do-roka-mirovye-hity,http://mamago.local:3000/minsk/events/novaya-muzykalnaya-programma-ot-klassiki-do-roka-mirovye-hity,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/sportivnyj-prazdnik-v-formate-olimpijskogo-kvesta-olimpijskij-den,http://mamago.local:3000/minsk/events/sportivnyj-prazdnik-v-formate-olimpijskogo-kvesta-olimpijskij-den,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/detskie-spektakli/spektakl-koshkin-dom,http://mamago.local:3000/minsk/events/spektakl-koshkin-dom,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/blagotvoritelnaya-akcziya-hvostatyj-dvor,http://mamago.local:3000/minsk/events/blagotvoritelnaya-akcziya-hvostatyj-dvor,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/luchshaja-ulica-afisha-s-19-po-25-avgusta,http://mamago.local:3000/minsk/events/luchshaja-ulica-afisha-s-19-po-25-avgusta,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/cirk-illjuzij-velichajshij-volshebnik-2,http://mamago.local:3000/minsk/events/cirk-illjuzij-velichajshij-volshebnik-2,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/pizhamnaya-vecherinka,http://mamago.local:3000/minsk/events/pizhamnaya-vecherinka,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/master-klassy-dlya-vzroslyh,http://mamago.local:3000/minsk/events,event-category,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/final-pershy-rovar-2025,http://mamago.local:3000/minsk/events/final-pershy-rovar-2025,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/spektakli-dlya-vzroslyh/spektakl-kentervilskoe-prividenie-2,http://mamago.local:3000/minsk/events/spektakl-kentervilskoe-prividenie-2,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/master-klassy-dlya-detej/svyata-gukanne-vyasny,http://mamago.local:3000/minsk/events/svyata-gukanne-vyasny,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/master-klass-azgur-school,http://mamago.local:3000/minsk/events/master-klass-azgur-school,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/yubilejnyj-vecher-muzykalnomu-teatru-55,http://mamago.local:3000/minsk/events/yubilejnyj-vecher-muzykalnomu-teatru-55,event,,wp map; 17 clicks; auto
wp_map,http://mamago.local:3000/events/tri-bogatyrya-i-svet-klinom-premernyj-pokaz,http://mamago.local:3000/minsk/events/tri-bogatyrya-i-svet-klinom-premernyj-pokaz,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/kupale-v-poiskah-paparac-kvetki,http://mamago.local:3000/minsk/events/kupale-v-poiskah-paparac-kvetki,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/multfilm-tri-kota-zimnie-kanikuly,http://mamago.local:3000/minsk/events/multfilm-tri-kota-zimnie-kanikuly,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/top-9-dobryh-i-teplyh-semejnyh-kvestov-minska,http://mamago.local:3000/minsk/blog/top-9-dobryh-i-teplyh-semejnyh-kvestov-minska,article,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/detskij-rozhdestvenskij-bal-v-mirskom-zamke,http://mamago.local:3000/minsk/events/detskij-rozhdestvenskij-bal-v-mirskom-zamke,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/prazdnichnoe-meroprijatie-dranik-fjest,http://mamago.local:3000/minsk/events/prazdnichnoe-meroprijatie-dranik-fjest,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/letnij-dzhazovyj-festival-dzhaz-v-gorode-n,http://mamago.local:3000/minsk/events/letnij-dzhazovyj-festival-dzhaz-v-gorode-n,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/masha-gurbanova-lyubimye-mesta,http://mamago.local:3000/minsk/blog/masha-gurbanova-lyubimye-mesta,article,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/konferencziya-salesconf-upgrade,http://mamago.local:3000/minsk/events/konferencziya-salesconf-upgrade,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/detskij-teatr-kakao-afisha-na-avgust,http://mamago.local:3000/minsk/events/detskij-teatr-kakao-afisha-na-avgust,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/specialists/kovalyov-yurij-andreevich,http://mamago.local:3000/minsk,specialists,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/nezabyvaemyj-prazdnik-detstva-multi-pulti-fest,http://mamago.local:3000/minsk/events/nezabyvaemyj-prazdnik-detstva-multi-pulti-fest,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/master-klass-dlya-detej-volshebnaya-lepka,http://mamago.local:3000/minsk/events/master-klass-dlya-detej-volshebnaya-lepka,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/detskij-balet-chippolino,http://mamago.local:3000/minsk/events/detskij-balet-chippolino,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/vystavka-fotografij-belarus-kraina-rajskaj-ptushki,http://mamago.local:3000/minsk/events/vystavka-fotografij-belarus-kraina-rajskaj-ptushki,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/konczert-v-temnote-the-beatles-skvoz-vselennuyu,http://mamago.local:3000/minsk/events/konczert-v-temnote-the-beatles-skvoz-vselennuyu,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/detskie-mesta/zagorodnye-kafe-s-detskoi-zonoi,http://mamago.local:3000/minsk,place-category,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/konczert-v-temnote-zimnij-muzykalnyj-koktejl,http://mamago.local:3000/minsk/events/konczert-v-temnote-zimnij-muzykalnyj-koktejl,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/master-klassy-dlya-vzroslyh/master-klass-malyavanka,http://mamago.local:3000/minsk/events/master-klass-malyavanka,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/luchshaja-ulica-afisha-na-nedelju-24-30-ijunja,http://mamago.local:3000/minsk/events/luchshaja-ulica-afisha-na-nedelju-24-30-ijunja,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/personalnaya-vystavka-alekseya-korabelnikova-etoprominsk,http://mamago.local:3000/minsk/events/personalnaya-vystavka-alekseya-korabelnikova-etoprominsk,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/den-mastera-v-dudutkah-solomopletenie-master-klass-po-izgotovleniyu-angela-hranitelya,http://mamago.local:3000/minsk/events/den-mastera-v-dudutkah-solomopletenie-master-klass-po-izgotovleniyu-angela-hranitelya,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/chasovaya-ekspaziczyya-uvaga-gavorycz-minsk,http://mamago.local:3000/minsk/events/chasovaya-ekspaziczyya-uvaga-gavorycz-minsk,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/exhibitions-and-museums/vystavka-zhenshhina-cherez-veka,http://mamago.local:3000/minsk/events/vystavka-zhenshhina-cherez-veka,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/rozhdestvenskij-branch-v-otele-hampton,http://mamago.local:3000/minsk/events/rozhdestvenskij-branch-v-otele-hampton,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/pesochnica-afisha-na-nedelju-24-30-ijunja,http://mamago.local:3000/minsk/events/pesochnica-afisha-na-nedelju-24-30-ijunja,event,,wp map; 16 clicks; auto
wp_map,http://mamago.local:3000/events/den-goroda-2024-minsk-prazdnuet-957-letie,http://mamago.local:3000/minsk/events/den-goroda-2024-minsk-prazdnuet-957-letie,event,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/kontserty,http://mamago.local:3000/minsk/events,event-category,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/events/prazdnik-ivan-kupala-2,http://mamago.local:3000/minsk/events/prazdnik-ivan-kupala-2,event,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/events/forum-mama-bez-filtrov,http://mamago.local:3000/minsk/events/forum-mama-bez-filtrov,event,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/events/media-vystavka-by-razman-production-put-napryazhenie,http://mamago.local:3000/minsk/events/media-vystavka-by-razman-production-put-napryazhenie,event,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/events/kupalle-2024,http://mamago.local:3000/minsk/events/kupalle-2024,event,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/events/mezhdunarodnyj-vnedorozhnyj-festival-brestdzhipfest,http://mamago.local:3000/minsk/events/mezhdunarodnyj-vnedorozhnyj-festival-brestdzhipfest,event,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/3-samye-krasivye-osennie-fotolokaczii-v-minske-vybor-mamagou,http://mamago.local:3000/minsk/blog/3-samye-krasivye-osennie-fotolokaczii-v-minske-vybor-mamagou,article,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/events/pesochnica-afisha-na-nedelju-29-ijulja-4-avgusta,http://mamago.local:3000/minsk/events/pesochnica-afisha-na-nedelju-29-ijulja-4-avgusta,event,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/breakingnews/chto-s-katkom-na-dinamo,http://mamago.local:3000/blog/chto-s-katkom-na-dinamo,breakingnews,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/events/vystavka-yarmarka-masterov-sapraўdny-market,http://mamago.local:3000/minsk/events/vystavka-yarmarka-masterov-sapraўdny-market,event,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/events/lekcii/konferencziya-business-ai-conf-minsk,http://mamago.local:3000/minsk/events/konferencziya-business-ai-conf-minsk,event,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/events/spektakl-les,http://mamago.local:3000/minsk/events/spektakl-les,event,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/events/sport/chempionat-respubliki-belarus-po-fristajlu,http://mamago.local:3000/minsk/events/chempionat-respubliki-belarus-po-fristajlu,event,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/events/kupalle-ў-festyvalnym,http://mamago.local:3000/minsk/events/kupalle-ў-festyvalnym,event,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/events/konkurs-risunkov-palitra-budushhego,http://mamago.local:3000/minsk/events/konkurs-risunkov-palitra-budushhego,event,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/events/cinema/kinopokazy-v-eho,http://mamago.local:3000/minsk/events/kinopokazy-v-eho,event,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/ivan-kupala-2026-ili-gde-otmetit-kupale-v-minske-i-za-gorodom,http://mamago.local:3000/minsk/blog/ivan-kupala-2026-ili-gde-otmetit-kupale-v-minske-i-za-gorodom,article,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/specialists/gvardian-vlad,http://mamago.local:3000/minsk,specialists,,wp map; 15 clicks; auto
wp_map,http://mamago.local:3000/events/gorodskoj-piknik-vulitsa-ezha-vulica-ezha,http://mamago.local:3000/minsk/events/gorodskoj-piknik-vulitsa-ezha-vulica-ezha,event,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/events/vystavochnyj-proekt-nasha-igra-mir-tankov,http://mamago.local:3000/minsk/events/vystavochnyj-proekt-nasha-igra-mir-tankov,event,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/events/multfilm-ivan-czarevich-i-seryj-volk-6,http://mamago.local:3000/minsk/events/multfilm-ivan-czarevich-i-seryj-volk-6,event,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/events/festival-bukids-professii,http://mamago.local:3000/minsk/events/festival-bukids-professii,event,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/events/grandioznoe-shou-saundtrekov-hans-zimmer-s-universe,http://mamago.local:3000/minsk/events/grandioznoe-shou-saundtrekov-hans-zimmer-s-universe,event,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/detskie-mesta/kafe-dlia-detskogo-dnia-rozhdenija,http://mamago.local:3000/minsk/birthday,place-category,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/events/semejnyj-razvlekatelnyj-festival-family-fest-2,http://mamago.local:3000/minsk/events/semejnyj-razvlekatelnyj-festival-family-fest-2,event,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/events/koncert-v-temnote-vozmi-moe-serdce,http://mamago.local:3000/minsk/events/koncert-v-temnote-vozmi-moe-serdce,event,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/breakingnews/domik-deda-moroza-parke-gorkogo,http://mamago.local:3000/blog/domik-deda-moroza-parke-gorkogo,breakingnews,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/events/vintazhnyj-market-v-pesochnice,http://mamago.local:3000/minsk/events/vintazhnyj-market-v-pesochnice,event,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/events/performans-mark-shagal-vselennaya-lyubvi,http://mamago.local:3000/minsk/events/performans-mark-shagal-vselennaya-lyubvi,event,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/events/vecher-bardovskoj-pesni-vashe-velichestvo-zhenshhina,http://mamago.local:3000/minsk/events/vecher-bardovskoj-pesni-vashe-velichestvo-zhenshhina,event,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/events/premera-spektakl-huligan-sluchaj-s-geniem,http://mamago.local:3000/minsk/events/premera-spektakl-huligan-sluchaj-s-geniem,event,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/hb-programs/semejnoe-kafe-tri-pingvina,http://mamago.local:3000/minsk,hb-programs,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/events/pesochnica-afisha-na-2ju-nedelju-ijulja,http://mamago.local:3000/minsk/events/pesochnica-afisha-na-2ju-nedelju-ijulja,event,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/events/molodezhnyj-festival-naczionalnyh-kultur-belarusi-i-kitaya,http://mamago.local:3000/minsk/events/molodezhnyj-festival-naczionalnyh-kultur-belarusi-i-kitaya,event,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/detskie-mesta/kafe/kafe-s-animatorami,http://mamago.local:3000/minsk,place-category,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/events/master-klass-mikromir-pervoe-znakomstvo-s-mikroskopom,http://mamago.local:3000/minsk/events/master-klass-mikromir-pervoe-znakomstvo-s-mikroskopom,event,,wp map; 14 clicks; auto
wp_map,http://mamago.local:3000/events/spektakl-robot-i-raketa-ot-teatra-lev-i-ptichka,http://mamago.local:3000/minsk/events/spektakl-robot-i-raketa-ot-teatra-lev-i-ptichka,event,,wp map; 14 clicks; auto
